Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-31 09:30:00-04:00,159.02000427246094,160.5093994140625,158.6199951171875,159.75,88170,0,0
2022-10-31 09:45:00-04:00,159.8800048828125,159.8800048828125,158.95469665527344,159.4503936767578,66559,0,0
2022-10-31 10:00:00-04:00,159.49000549316406,160.19000244140625,159.16000366210938,160.10000610351562,52667,0,0
2022-10-31 10:15:00-04:00,160.10000610351562,160.7100067138672,160.0,160.5749969482422,43731,0,0
2022-10-31 10:30:00-04:00,160.60000610351562,160.69000244140625,159.94000244140625,160.27000427246094,51982,0,0
2022-10-31 10:45:00-04:00,160.27000427246094,161.0,160.2100067138672,161.0,63565,0,0
2022-10-31 11:00:00-04:00,160.9499969482422,161.52999877929688,160.82000732421875,161.02000427246094,73315,0,0
2022-10-31 11:15:00-04:00,161.05999755859375,161.80999755859375,160.9499969482422,161.5,64908,0,0
2022-10-31 11:30:00-04:00,161.5,162.03500366210938,161.44000244140625,162.03500366210938,45278,0,0
2022-10-31 11:45:00-04:00,162.03500366210938,162.19000244140625,161.14500427246094,161.44000244140625,68628,0,0
2022-10-31 12:00:00-04:00,161.41250610351562,161.9199981689453,161.25999450683594,161.72999572753906,43849,0,0
2022-10-31 12:15:00-04:00,161.7100067138672,162.08999633789062,161.52000427246094,161.5850067138672,53375,0,0
2022-10-31 12:30:00-04:00,161.55499267578125,161.55999755859375,161.07000732421875,161.19000244140625,52872,0,0
2022-10-31 12:45:00-04:00,161.2906036376953,161.32000732421875,160.9600067138672,161.14500427246094,49641,0,0
2022-10-31 13:00:00-04:00,161.08999633789062,161.63999938964844,161.08999633789062,161.52999877929688,48546,0,0
2022-10-31 13:15:00-04:00,161.47999572753906,161.85049438476562,161.39120483398438,161.8000030517578,29556,0,0
2022-10-31 13:30:00-04:00,161.75,161.99000549316406,161.55499267578125,161.66000366210938,35692,0,0
2022-10-31 13:45:00-04:00,161.66000366210938,161.80999755859375,161.30499267578125,161.6999969482422,43521,0,0
2022-10-31 14:00:00-04:00,161.69500732421875,162.02000427246094,161.66000366210938,161.75999450683594,45688,0,0
2022-10-31 14:15:00-04:00,161.75999450683594,161.75999450683594,161.3800048828125,161.3800048828125,38468,0,0
2022-10-31 14:30:00-04:00,161.3800048828125,161.76950073242188,161.36000061035156,161.7100067138672,49582,0,0
2022-10-31 14:45:00-04:00,161.73779296875,161.80499267578125,161.22999572753906,161.39999389648438,50897,0,0
2022-10-31 15:00:00-04:00,161.40499877929688,161.40499877929688,160.92999267578125,161.2100067138672,46153,0,0
2022-10-31 15:15:00-04:00,161.22999572753906,161.58999633789062,161.13079833984375,161.5,51068,0,0
2022-10-31 15:30:00-04:00,161.50999450683594,161.52000427246094,161.11000061035156,161.16000366210938,88433,0,0
2022-10-31 15:45:00-04:00,161.1750030517578,161.1999969482422,160.24000549316406,160.35000610351562,284441,0,0
2022-11-01 09:30:00-04:00,161.9499969482422,162.5500030517578,161.0449981689453,161.35000610351562,69810,0,0
2022-11-01 09:45:00-04:00,161.01010131835938,161.02000427246094,159.50999450683594,159.85499572753906,90357,0,0
2022-11-01 10:00:00-04:00,159.9949951171875,160.02000427246094,158.16000366210938,158.34800720214844,97743,0,0
2022-11-01 10:15:00-04:00,158.55999755859375,159.5,158.27999877929688,159.3800048828125,79034,0,0
2022-11-01 10:30:00-04:00,159.38999938964844,159.46499633789062,157.94700622558594,157.99000549316406,79653,0,0
2022-11-01 10:45:00-04:00,157.99000549316406,158.16000366210938,157.10000610351562,157.38999938964844,102633,0,0
