index,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-01 09:30:00-05:00,235.0,237.22999572753906,233.0,236.9499969482422,496146,0.0,0
2021-12-01 10:30:00-05:00,236.6999969482422,238.19000244140625,236.5500030517578,237.4199981689453,230323,0.0,0
2021-12-01 11:30:00-05:00,237.4600067138672,237.47000122070312,234.02000427246094,234.02000427246094,195941,0.0,0
2021-12-01 12:30:00-05:00,234.0500030517578,234.33999633789062,231.82000732421875,232.5800018310547,216424,0.0,0
2021-12-01 13:30:00-05:00,232.67999267578125,233.14999389648438,230.63099670410156,231.43499755859375,322763,0.0,0
2021-12-01 14:30:00-05:00,231.30999755859375,231.91000366210938,228.86500549316406,229.3000030517578,258368,0.0,0
2021-12-01 15:30:00-05:00,229.2100067138672,230.0399932861328,227.61000061035156,227.72999572753906,445059,0.0,0
2021-12-02 09:30:00-05:00,227.7899932861328,232.97999572753906,227.39999389648438,232.83999633789062,311198,0.0,0
2021-12-02 10:30:00-05:00,232.83999633789062,234.35000610351562,231.13999938964844,234.22650146484375,342401,0.0,0
2021-12-02 11:30:00-05:00,234.27999877929688,236.6074981689453,233.0800018310547,235.77999877929688,396180,0.0,0
2021-12-02 12:30:00-05:00,235.76499938964844,236.16000366210938,234.99110412597656,235.3800048828125,155715,0.0,0
2021-12-02 13:30:00-05:00,235.50999450683594,237.2299041748047,235.2200927734375,237.172607421875,190582,0.0,0
2021-12-02 14:30:00-05:00,237.08999633789062,237.1123046875,235.47000122070312,235.72999572753906,187937,0.0,0
2021-12-02 15:30:00-05:00,235.76300048828125,236.42999267578125,235.02999877929688,235.41000366210938,323321,0.0,0
2021-12-03 09:30:00-05:00,236.6300048828125,240.05999755859375,236.3800048828125,240.02999877929688,439201,0.0,0
2021-12-03 10:30:00-05:00,239.88999938964844,239.97500610351562,237.27000427246094,239.05999755859375,295592,0.0,0
2021-12-03 11:30:00-05:00,239.05999755859375,240.05999755859375,238.24000549316406,239.97000122070312,246575,0.0,0
2021-12-03 12:30:00-05:00,239.8800048828125,241.36000061035156,239.0,240.77000427246094,229718,0.0,0
2021-12-03 13:30:00-05:00,240.77000427246094,241.30999755859375,240.0,240.3699951171875,314093,0.0,0
2021-12-03 14:30:00-05:00,240.35499572753906,240.44000244140625,238.33999633789062,238.9550018310547,228209,0.0,0
2021-12-03 15:30:00-05:00,239.02999877929688,241.05999755859375,238.9600067138672,240.97000122070312,442754,0.0,0
2021-12-06 09:30:00-05:00,243.16909790039062,246.35989379882812,242.22000122070312,245.6999969482422,515148,0.0,0
2021-12-06 10:30:00-05:00,245.72000122070312,246.0,244.63999938964844,245.1300048828125,221079,0.0,0
2021-12-06 11:30:00-05:00,245.17999267578125,246.62669372558594,244.35000610351562,246.27999877929688,157067,0.0,0
2021-12-06 12:30:00-05:00,246.19000244140625,246.8000030517578,245.83999633789062,246.29029846191406,152224,0.0,0
2021-12-06 13:30:00-05:00,246.3350067138672,246.97999572753906,245.99000549316406,246.05999755859375,150380,0.0,0
2021-12-06 14:30:00-05:00,246.13999938964844,246.39999389648438,245.18499755859375,246.00999450683594,163055,0.0,0
2021-12-06 15:30:00-05:00,246.08999633789062,246.13999938964844,245.0,245.10000610351562,240208,0.0,0
